"Billing Tag","Client","Agent","Instance","Backupset","Subclient","Storage Policy","Copy","Front End Backup Size","Front End Archive Size","Primary App Size","Protected App Size","Media Size"
"AWS - Glacier","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_SSVM","#STP_DATACENTER_FS_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_SSVM","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0.733","0.345"
"AWS - Glacier","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_SSVM","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0"
"AWS - Glacier","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_SUPSEG","STP_GCOM_FS_FILE","2.AWS_NEW","0","0","0","0","0"
"AWS - Glacier","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_SUPSEG","#STP_DATACENTER_FS_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_SUPSEG","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0.136","0.095"
"AWS - Glacier","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_WEB","STP_GCOM_FS_FILE","2.AWS_NEW","0","0","0","0","0"
"AWS - Glacier","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_WEB","#STP_DATACENTER_FS_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_WEB","#STP_DATACENTER_FS_03","1-Primary","0","0","0","0","0"
"AWS - Glacier","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_WWS","STP_GCOM_FS_FILE","2.AWS_NEW","0","0","0","0","0"
"AWS - Glacier","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_WWS","#STP_DATACENTER_FS_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_WWS","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0.016","0.015"
"DCCM - OnPremisses","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_FOREMAN","#STP_DATACENTER_FS_01","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_JENKINS","#STP_DATACENTER_FS_02","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_MEASURES","#STP_DATACENTER_FS_01","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_JFROG","#STP_DATACENTER_FS_01","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_HADOOP","#STP_DATACENTER_FS_02","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_CORP_CITTA","#STP_DATACENTER_FS_02","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_GIT","#STP_DATACENTER_FS_02","1.Primary","0","0","0.014","0.014","0.002"
"DCCM - OnPremisses","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_ZABBIX","#STP_DATACENTER_FS_02","1.Primary","0","0","2.184","2.184","0.32"
"DCCM - OnPremisses","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_SPSS","#STP_DATACENTER_FS_02","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_SSVM","#STP_DATACENTER_FS_02","1.Primary","0","0","40.437","40.437","5.917"
"DCCM - OnPremisses","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_SUPSEG","#STP_DATACENTER_FS_02","1.Primary","0","0","5.608","5.608","0.821"
"DCCM - OnPremisses","cmay22lb09","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_FS_WWS","#STP_DATACENTER_FS_02","1.Primary","0","0","0.049","0.049","0.007"
"AWS - Glacier","cmay22lb11","Linux File System","DefaultInstanceName","BKP_ISILON","/mnt/isilon/DADOS_T","STP_TVGRJ_FS_FILE","2.AWS","3.045","0","0","0","0"
"AWS - Glacier","cmay22lb11","Linux File System","DefaultInstanceName","BKP_ISILON","/mnt/isilon/aspera","STP_TVGRJ_FS_FILE","2.AWS","1.874","0","0","0","0"
"AWS - Glacier","cmay22lb11","Linux File System","DefaultInstanceName","BKP_ISILON","diversos","STP_TVGRJ_FS_FILE","2.AWS","1.33","0","0","0","0"
"AWS - Glacier","cmay22lb11","Linux File System","DefaultInstanceName","BKP_ISILON","/mnt/isilon/CGIAP-OBRASv","STP_TVGRJ_FS_FILE","2.AWS","1.296","0","0","0","0"
"AWS - Glacier","cmay22lb11","Linux File System","DefaultInstanceName","BKP_ISILON","fs_jb-aix-ora-p02_RETENCAO EXTENDIDA","_STP_DATACENTER_CLOUD_VAULT","Primary","0.216","0","0","0","0"
"DCCM - OnPremisses","cmay22lb11","Linux File System","DefaultInstanceName","BKP_ISILON","fs_jb-aix-ora-p02","#STP_DATACENTER_FS_02","1.Primary","0.016","0","0.14","0.14","0.021"
"AWS - Glacier","cmay22lb11","Linux File System","DefaultInstanceName","BKP_ISILON","fs_jb-aix-ora-p02","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0.016","0.015"
"AWS - Glacier","cmay22lb11","Linux File System","DefaultInstanceName","defaultBackupSet","MIGRACAO","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb11","Linux File System","DefaultInstanceName","defaultBackupSet","MIGRACAO","#STP_DATACENTER_FS_02","1.Primary","0","0","0","0","0"
"AWS - Glacier","cmay22lb19","Linux File System","DefaultInstanceName","ONDEMAND MONGO","ONDEMAND MONGO","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb19","Linux File System","DefaultInstanceName","ONDEMAND MONGO","ONDEMAND MONGO","STP_GCOM_FS_DB_02","3-AWS ONDEMAND","0","0","0","0","0"
"AWS - Glacier","cmay22lb19","Linux File System","DefaultInstanceName","ONDEMAND MONGO","ONDEMAND MONGO","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb19","Linux File System","DefaultInstanceName","ONDEMAND MYSQL","ONDEMAND MYSQL","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb19","Linux File System","DefaultInstanceName","ONDEMAND MYSQL","ONDEMAND MYSQL","STP_GCOM_FS_DB_02","3-AWS ONDEMAND","0","0","0","0","0"
"AWS - Glacier","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ARANGODB","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_CASSANDRA","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_DEV - Até 15-09-2020","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_MONGO","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_01","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_02","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_MYSQL_01","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_MYSQL_03","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_POSTGRE","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_QA","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_VIRTUOSO","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb19","Linux File System","DefaultInstanceName","ONDEMAND FAAS_03","ONDEMAND FAAS_03","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb19","Linux File System","DefaultInstanceName","ONDEMAND FAAS_03","ONDEMAND FAAS_03","STP_GCOM_FS_DB_02","3-AWS ONDEMAND","0","0","0","0","0"
"AWS - Glacier","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM BACKUP SOB DEMANDA","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb19","Linux File System","DefaultInstanceName","ONDEMAND MYSQL","ONDEMAND MYSQL","STP_GCOM_FS_DB_02","1.Primary_New","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ARANGODB","STP_GCOM_FS_DB_02","1.Primary_New","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_CASSANDRA","STP_GCOM_FS_DB_02","1.Primary_New","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_MONGO","STP_GCOM_FS_DB_02","1.Primary_New","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_01","STP_GCOM_FS_DB_02","1.Primary_New","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_02","STP_GCOM_FS_DB_02","1.Primary_New","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_MYSQL_01","STP_GCOM_FS_DB_02","1.Primary_New","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_MYSQL_03","STP_GCOM_FS_DB_02","1.Primary_New","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_QA","STP_GCOM_FS_DB_02","1.Primary_New","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb19","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_VIRTUOSO","STP_GCOM_FS_DB_02","1.Primary_New","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb21","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","HDS_AGENT","STP_GCOM_FS_FILE","1.Primary_NEW","0.029","0","0.413","0.413","0.114"
"AWS - Glacier","cmay22lb21","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_CARTOLA - Até 13-09-2020","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb21","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_DEV - Até 21-06-2020","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb21","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_MONGO","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb21","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_01","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb21","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ZABBIX - Até 13-09-2020","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb21","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_MYSQL_02 - Até 15-09-2020","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb21","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_POSTGRE - Até 14-09-2020","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb21","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_QA - Até 21-06-2020","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb21","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_REDIS - Até 14-09-2020","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb21","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","HDS_AGENT","STP_GCOM_FS_FILE","4.AWS_OLD","0","0","0","0","0"
"AWS - Glacier","cmay22lb21","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","HDS_AGENT","STP_GCOM_FS_FILE","2.AWS_NEW","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ZABBIX","#STP_DATACENTER_DB_01","1.Primary","7.868","0","0","0","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_MYSQL_02","#STP_DATACENTER_DB_01","1.Primary","3.73","0","0","0","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_POSTGRE","#STP_DATACENTER_DB_02","1.Primary","2.821","0","0.001","0.001","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_CARTOLA","#STP_DATACENTER_DB_02","1.Primary","1.697","0","0.554","0.554","0.153"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_LOGS_CACHOS_EX","#STP_DATACENTER_FS_02","1.Primary","1.41","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_02","_STP_DATACENTER_CLOUD_VAULT","Primary","1.079","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","BACKUP_FS_TEST_02","STP_GCOM_FS_FILE","4.AWS_OLD","0.731","0","0","0","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_LOGS_LOGSUNIX_EX","#STP_DATACENTER_FS_01","1.Primary","0.615","0","0","0","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_DEV","#STP_DATACENTER_DB_02","1.Primary","0.422","0","0.008","0.008","0.002"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_QA","#STP_DATACENTER_DB_02","1.Primary","0.259","0","0.002","0.002","0.001"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_01","#STP_DATACENTER_DB_01","1.Primary","0.201","0","0","0","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_REDIS","#STP_DATACENTER_DB_02","1.Primary","0.171","0","0","0","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","TESTE_LOGS_VIDEO","#STP_DATACENTER_LOG_01","1.Primary","0.021","0","0","0","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","Baremetal","STP_GCOM_FS_FILE","1.Primary_NEW","0.017","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","Baremetal","STP_GCOM_FS_FILE","2.AWS_NEW","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_GRAYLOG_03","STP_GCOM_FS_LOG_RETENÇÃO_1ANO","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_FLASHVIDEO","STP_GCOM_FS_LOG_RETENÇÃO_1ANO","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_FLASHVIDEO","#STP_DATACENTER_LOG_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_FLASHVIDEO","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_HLS","_STP_DATACENTER_CLOUD_VAULT","Primary","0","189.304","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_HLS","STP_GCOM_FS_LOG_RETENÇÃO_1ANO","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_HLS","#STP_DATACENTER_LOG_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_LOGSUNIX - ate - 18-04-2020","STP_GCOM_FS_LOG_RETENÇÃO_1ANO","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_GRAYLOG_02","STP_GCOM_FS_LOG_RETENÇÃO_1ANO","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","ONDEMAND FAAS_01","ONDEMAND FAAS_01","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","ONDEMAND FAAS_01","ONDEMAND FAAS_01","#STP_DATACENTER_DB_01","2.AWS","0","0","0","1.28","0.493"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","ONDEMAND FAAS_01","ONDEMAND FAAS_01","#STP_DATACENTER_DB_02","2.AWS","0","0","0","1.215","0.465"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","ONDEMAND FAAS_01","ONDEMAND FAAS_01","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","ONDEMAND FAAS_01","ONDEMAND FAAS_01","#STP_DATACENTER_DB_02","3.AWS ONDEMAND","0","0","0","1.215","0.94"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","ONDEMAND FAAS_04","ONDEMAND FAAS_04","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","ONDEMAND FAAS_04","ONDEMAND FAAS_04","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0.676","0.289"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","ONDEMAND FAAS_04","ONDEMAND FAAS_04","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0.732","0.299"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","ONDEMAND FAAS_04","ONDEMAND FAAS_04","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","ONDEMAND FAAS_04","ONDEMAND FAAS_04","#STP_DATACENTER_DB_02","3.AWS ONDEMAND","0","0","0","0.732","0.567"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","ONDEMAND MONGO","ONDEMAND MONGO","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","ONDEMAND MONGO","ONDEMAND MONGO","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","ONDEMAND MONGO","ONDEMAND MONGO","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","ONDEMAND MONGO","ONDEMAND MONGO","#STP_DATACENTER_DB_02","3.AWS ONDEMAND","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","ONDEMAND MYSQL","ONDEMAND MYSQL","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","ONDEMAND MYSQL","ONDEMAND MYSQL","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","ONDEMAND MYSQL","ONDEMAND MYSQL","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","ONDEMAND MYSQL","ONDEMAND MYSQL","#STP_DATACENTER_DB_03","1-Primary","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_QA","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_QA","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0.258","0.23"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_QA","#STP_DATACENTER_LOG_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_QA","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_QA","#STP_DATACENTER_DB_03","1-Primary","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_01","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0.192","0.07"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_01","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0.201","0.074"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_01","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_02","#STP_DATACENTER_DB_01","2.AWS","0","0","0","1.053","0.847"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_02","#STP_DATACENTER_DB_02","2.AWS","0","0","0","1.039","0.84"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_02","#STP_DATACENTER_LOG_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_02","#STP_DATACENTER_DB_03","1-Primary","0","0","0","0","0"
